battery,camera,display,memory,name,price,processor,rating,reviews,warranty,,,,,,
2600 mAh Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) Display,2 GB RAM | 16 GB ROM,"Samsung On5 Pro (Black, 16 GB)",6990,1 year manufacturer warranty for device and 6 months for accessories,4.2,26 Reviews,,,,,,,
2000 mAh Li-ion Battery,5MP Rear Camera | 5MP Front Camera,11.43 cm (4.5 inch) Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Micromax Bharat Go (Jet Black, 8 GB)",3666,MT6737 Processor,3.9,17 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
2300 mAh Li-Ion Battery,13MP Rear Camera | 2MP Front Camera,13.21 cm (5.2 inch) Full HD Display,2 GB RAM | 16 GB ROM,"Moto X (2nd Generation) (Black Leather, 16 GB)",23999,Qualcomm Snapdragon 801 MSM8974-AC Processor,4.2,"1,194 Reviews",1 Year Manufacturer Warranty,,,,,,
2300 mAh Li-Ion Battery,13MP Rear Camera | 2MP Front Camera,13.21 cm (5.2 inch) Full HD Display,2 GB RAM | 32 GB ROM,"Moto X (2nd Generation) (Black, 32 GB)",24999,Qualcomm Snapdragon 801 MSM8974-AC Processor,4.2,"1,194 Reviews",1 Year Manufacturer Warranty,,,,,,
3500 mAh Battery,13MP + 8MP | 16MP Front Camera,15.75 cm (6.2 inch) HD+ Display,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Tecno Camon i4 (Champagne Gold, 32 GB)",7599,"Tecno 111 Promise: One Time Screen Replacement. 100 days Replacement, (12+1) year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase.",4.1,14 Reviews,,,,,,,
3500 mAh Battery,16MP Rear Camera,16.26 cm (6.4 inch) Display,8 GB RAM | 128 GB ROM,"OPPO R17 (Ambient Blue, 128 GB)",22999,1 year manufacturer warranty,,,,,,,,,
2500 mAh Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,1.5 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Comio C1 Pro (Royal Black, 16 GB)",3964,"15 months manufacturer warranty, Additional 30 days replacement warranty by brand",3.9,51 Reviews,,,,,,,
2000 mAh Li-Ion Battery,5MP Rear Camera | 2MP Front Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Micromax Vdeo 3 (Champagne, 8 GB)",5749,Snapdragon 210�Quad Core 1.1GHz Processor,4,283 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
4230 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Realme 3 (Radiant Blue, 64 GB)",10499,MediaTek Helio P70 Octa Core 2.1 GHz AI Processor,4.4,"16,477 Reviews",Triple Slots (Dual SIM + Memory Card),,,,,,
4000 mAh Li-polymer Battery,12MP + 5MP | 20MP Front Camera,15.7 cm (6.18 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"POCO F1 (Rosso Red, 64 GB)",19999,Qualcomm Snapdragon 845 Processor,4.5,"29,900 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
2000 mAh Battery,8MP Rear Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Panasonic Eluga I2 4G (METALIC GOLD, 8 GB)",4490,1 Year Manufacturer Warranty,3.7,45 Reviews,,,,,,,
4000 mAh Li-polymer Battery,12MP + 5MP | 20MP Front Camera,15.7 cm (6.18 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"POCO F1 (Steel Blue, 64 GB)",19999,Qualcomm Snapdragon 845 Processor,4.5,"29,900 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
4230 mAh Battery,13MP + 2MP | 8MP Front Camera,15.75 cm (6.2 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"OPPO A5s (Black, 32 GB)",9490,MTK MT6765 Processor,4.3,336 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
2400 mAh Li-Polymer Battery,13MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,3 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Gionee F103 Pro (White, 16 GB)",8600,MT6735 Processor,3.9,618 Reviews,Brand Warranty of 1 Year,,,,,,
2400 mAh Battery,8MP Rear Camera,13.84 cm (5.45 inch) Full HD Display,2 GB RAM | 32 GB ROM,"ITEL A46 (NEON WATER, 32 GB)",4730,1 Year,4.1,46 Reviews,,,,,,,
2500 mAh Li-polymer Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,3 GB RAM | 16 GB ROM | Expandable Upto 32 GB,"Micromax Canvas Music M1 (Matte Black, 16 GB)",5299,Meditek Quad Core Processor,3.6,45 Reviews,1 Year for Handset,,,,,,
4230 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Realme 3i (Diamond Blue, 64 GB)",10499,MediaTek Helio P60 Octa Core 2.0 GHz Processor,4.4,"6,417 Reviews",Triple Slots (Dual SIM + Memory Card),,,,,,
4020 mAh Li-polymer Battery,16MP + 2MP | 16MP Front Camera,16.59 cm (6.53 inch) Full HD+ Display,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"OPPO A9 (Fluorite Purple, 128 GB)",16490,MTK MT6771V (P70) Processor,4.4,71 Reviews,Brand Warranty of 1 Year Available for Mobile and Battery and 6 Months for Accessories,,,,,,
4000 mAh Li-polymer Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"Redmi Note 7 Pro (Astro Moonlight White, 128 GB)",13999,Qualcomm Snapdragon 675 Processor,4.4,"25,217 Reviews",Quick Charge 4.0 Support,,,,,,
5000 mAh Battery,12MP Rear Camera | 8MP Front Camera,15.8 cm (6.22 inch) HD+ Display,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Redmi 8A (Sunset Red, 32 GB)",6999,Qualcomm Snapdragon 439 Processor,4.4,"10,773 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
2500 mAh Battery,8MP Rear Camera | 5MP Front Camera,13.97 cm (5.5 inch) Display,3 GB RAM | 16 GB ROM,"ZOPO Color - X5.5 (Orchid Gold, 16 GB)",4570,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase.,3.6,12 Reviews,,,,,,,
4000 mAh Battery,48MP + 12MP | 20MP Front Camera,16.23 cm (6.39 inch) Display,6 GB RAM | 128 GB ROM,"Black Shark 2 (Shadow Black, 128 GB)",31999,SM855 (Qualcomm Snapdragon Premium Tier) Processor,4.4,386 Reviews,Brand Warranty of 1 Year Available for Mobile,,,,,,
4000 mAh Li-polymer Battery,12MP + 5MP | 20MP Front Camera,15.7 cm (6.18 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"POCO F1 (Graphite Black, 128 GB)",18999,Qualcomm Snapdragon 845 Processor,4.5,"29,900 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
3050 mAh Li-ion Polymer Battery,13MP Rear Camera | 8MP Front Camera,13.84 cm (5.45 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Infinix Smart 2 (City Blue, 32 GB)",7499,MTK6739 64 bit Quad Core Processor,4,"4,013 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
3100 mAh Li-Polymer Battery,13MP Rear Camera | 5MP Front Camera,13.97 cm (5.5 inch) HD Display,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Gionee P7 Max (Grey, 32 GB)",5950,Mediatek MT6595 Octa Core 2.2GHz Processor,3.9,"1,158 Reviews",Brand Warranty of 1 Year Available for Mobile,,,,,,
4000 mAh Li-ion Battery,25MP + 5MP + 8MP | 16MP Front Camera,16.26 cm (6.4 inch) HD+ Display,4 GB RAM | 64 GB ROM,"Samsung Galaxy A30s (Prism Crush White, 64 GB)",18900,Exynos 7904 Processor,4.3,298 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,,,,,,
4000 mAh Lithium-ion Battery,13MP + 2MP | 8MP Front Camera,15.75 cm (6.2 inch) HD+ Display,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A10s (Black, 32 GB)",8980,MediaTek MT6762 Processor,4.3,165 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
2400 mAh Battery,5MP + 0.08MP | 2MP Front Camera,13.84 cm (5.45 inch) HD Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Itel A44 Air (Blusher Gold, 8 GB)",3590,1 Year Brand Warranty,4.1,31 Reviews,,,,,,,
2400 mAh Battery,5MP + 0.08MP | 2MP Front Camera,13.84 cm (5.45 inch) Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Itel A44 Air (Slate Grey, 8 GB)",3590,1 Year Warranty,4.1,31 Reviews,,,,,,,
3000 mAh Battery,16MP Rear Camera,13.97 cm (5.5 inch) Full HD Display,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Nokia 6.1 (Iron, White, 32 GB)",8999,Qualcomm Snapdragon 630 Processor,4.2,"3,457 Reviews",Brand Warranty of 1 Year Available for Mobile,,,,,,
3500 mAh Battery,13MP Rear Camera,13.97 cm (5.5 inch) Display,3 GB RAM | 32 GB ROM,"Homtom H3 (Silver, 32 GB)",5049,3 Year Manufacturing Warranty(Currently Services Not Available at South India),3.6,56 Reviews,,,,,,,
3765 mAh Battery,48MP Rear Camera,16.26 cm (6.4 inch) Display,8 GB RAM | 128 GB ROM,"OPPO Reno (JET BLACK, 128 GB)",29950,Brand Warranty of 1 Year Available for Mobile and Battery and 6 Months for Accessories,,,,,,,,,
4120 mAh Li-polymer Battery,8MP Rear Camera | 5MP Front Camera,15.49 cm (6.1 inch) Display,1 GB RAM | 16 GB ROM | Expandable Upto 256 GB,"Lava Z53 (Prism Rose, 16 GB)",5499,UniSoC SC9832E Processor,3.9,7 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
4010 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Panasonic Eluga Ray 610 (Blue, 32 GB)",5699,MediaTek Helio P22 Octa Core Processor,4.1,714 Reviews,Domestic,,,,,,
3800 mAh Lithium-ion Battery,24MP + 5MP + 10MP + 8MP | 24MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A9 (Lemonade Blue, 128 GB)",39000,Qualcomm Snapdragon 660 Processor,4.4,68 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
4000 mAh Polymer Battery,13MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Yu Ace (Elektric Blue, 16 GB)",4999,MT6739WW Processor,4.1,"8,190 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
4000 mAh Polymer Battery,13MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Yu Ace (Rose Gold, 16 GB)",4999,MT6739WW Processor,4.1,"8,190 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
1550 mAh Battery,5MP Rear Camera | 0.3MP Front Camera,10.16 cm (4 inch) WVGA Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Lava A55 (Black & Silver, 8 GB)",3499,SC7731C Processor,3.5,15 Reviews,1 Year on Handset and 6 Months on Accessories,,,,,,
4000 mAh Lithium-ion Battery,16MP + 5MP | 16MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A30 (White, 64 GB)",18000,Exynos 7904 Processor,4.4,"1,422 Reviews",Super AMOLED Display,,,,,,
4000 mAh Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Redmi Note 7S (Onyx Black, 64 GB)",11999,Qualcomm Snapdragon 660 AIE Processor,4.4,"33,528 Reviews",Splash Proof - Protected by P2i,,,,,,
4000 mAh Battery,5MP + 0.08MP | 2MP Front Camera,13.84 cm (5.45 inch) FWVGA Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Itel A44 Power (Dark Grey, 8 GB)",3990,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase.,4,38 Reviews,,,,,,,
4230 mAh Battery,13MP + 2MP | 8MP Front Camera,15.75 cm (6.2 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"OPPO A5s (Blue, 32 GB)",13750,MTK MT6765 Processor,4.3,336 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
4000 mAh Li-ion Battery,25MP + 5MP + 8MP | 16MP Front Camera,16.26 cm (6.4 inch) HD+ Display,4 GB RAM | 64 GB ROM,"Samsung Galaxy A30s (Prism Crush Black, 64 GB)",18900,Exynos 7904 Processor,4.3,298 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,,,,,,
2200 mAh Lithium ion Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Panasonic P100 (Gold, 16 GB)",3999,Mediatek MTK 6737 Quad Core Processor,3.9,293 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
5000 mAh Battery,12MP Rear Camera | 8MP Front Camera,15.8 cm (6.22 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Redmi 8A (Sunset Red, 32 GB)",7499,Qualcomm Snapdragon 439 Processor,4.3,"10,076 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
2600 mAh Battery,13MP Rear Camera | 8MP Front Camera,13.97 cm (5.5 inch) HD Display,2 GB RAM | 16 GB ROM,"InFocus M535 (Silver, 16 GB)",7500,0 0 Quad Core 1.5GHz Processor,3.9,66 Reviews,1 Year Service Center Warranty,,,,,,
5020 mAh Battery,48MP Rear Camera,16.59 cm (6.53 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Redmi Note 9 (Pebble Grey, 128 GB)",17498,MediaTek Helio G85 Processor,,,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,,,,,,
5020 mAh Battery,48MP Rear Camera,16.59 cm (6.53 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Redmi Note 9 (Arctic White, 128 GB)",17198,MediaTek Helio G85 Processor,,,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,,,,,,
5020 mAh Battery,48MP Rear Camera,16.59 cm (6.53 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Redmi Note 9 (Aqua Green, 128 GB)",17498,MediaTek Helio G85 Processor,,,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,,,,,,
1200 mAh Battery,1.3MP Rear Camera,8.89 cm (3.5 inch) FWVGA Display,512 MB RAM | 4 GB ROM,"Micromax BOLT S301 3G Without Charger (Black, 4 GB)",2399,1 Year Manufacturer Warranty,2.9,27 Reviews,,,,,,,
4000 mAh Battery,13MP Rear Camera,15.24 cm (6 inch) Display,3 GB RAM | 32 GB ROM,"Tecno Camon I Twin (Midnight Black, 32 GB)",6399,1 Year Brand Warranty,4.4,9 Reviews,,,,,,,
3050 mAh Battery,13MP + 2MP | 8MP Front Camera,13.97 cm (5.5 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Tecno Camon I Ace 2x (Nebula Black, 32 GB)",6399,1 Year Brand Warranty,4.1,96 Reviews,,,,,,,
4000 mAh Battery,13MP Rear Camera,15.8 cm (6.22 inch) Display,4 GB RAM | 64 GB ROM,"Coolpad Cool 5 (Gradient Blue, 64 GB)",7290,1 Year,3.9,27 Reviews,,,,,,,
4000 mAh Battery,13MP + 2MP | 5MP Front Camera,15.49 cm (6.1 inch) HD+ Display,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,"Realme C2 (Diamond Blue, 16 GB)",6499,MediaTek P22 Octa Core 2.0 GHz Processor,4.4,"67,674 Reviews",Dual Nano SIM slots and Memory Card Slot,,,,,,
4050 mAh Battery,13MP + 13MP + 8MP + 5MP | 16MP Front Camera,15.77 cm (6.21 inch) Display,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"LG W30 Pro (Midnight Purple, 64 GB)",13499,Octa-Core Processor,4,20 Reviews,1 year manufacturer warranty for device and 6 months manufacturer warranty for Accessories,,,,,,
2900 mAh Li-Ion Battery,13MP Rear Camera | 5MP Front Camera,13.97 cm (5.5 inch) Full HD Display,2 GB RAM | 16 GB ROM | Expandable Upto 32 GB,"Lenovo K3 Note (Yellow, 16 GB)",9999,Cortex-A53 (MediaTek MT6752 64-bit 4G LTE) Processor,4,"24,533 Reviews",Brand Warranty of 1 Year,,,,,,
2900 mAh Li-Ion Battery,13MP Rear Camera | 5MP Front Camera,13.97 cm (5.5 inch) Full HD Display,2 GB RAM | 16 GB ROM | Expandable Upto 32 GB,"Lenovo K3 Note (White, 16 GB)",9999,ARM Cortex-A53 (MediaTek MT6752 64-bit 4G LTE) Octa Core 1.7GHz Processor,4,"24,533 Reviews",Brand Warranty of 1 Year,,,,,,
4000 mAh Li-ion Polymer Battery,13MP + 2MP | 13MP + 2MP Dual Front Camera,15.72 cm (6.19 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Infinix Hot 7 (Midnight Black, 64 GB)",9999,Helio P25 (MTK6757CD) Processor,4.2,"3,474 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
4230 mAh Battery,13MP + 2MP | 13MP Front Camera,15.8 cm (6.22 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Realme 3 (Diamond Red, 64 GB)",9499,MediaTek Helio P70 Octa Core 2.1 GHz AI Processor,4.4,"16,477 Reviews",Triple Slots (Dual SIM + Memory Card),,,,,,
3360 mAh Li-ion Battery,13MP Rear Camera | 5MP Front Camera,15.24 cm (6 inch) HD+ Display,3 GB RAM | 16 GB ROM | Expandable Upto 256 GB,"Vivo Y71 (Gold, 16 GB)",10999,Qualcomm Snapdragon 425 Processor,4.3,415 Reviews,Brand Warranty of 1 Year Available for Mobile,,,,,,
3360 mAh Li-ion Battery,13MP Rear Camera | 5MP Front Camera,15.24 cm (6 inch) HD+ Display,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Vivo Y71 (Matte Black, 32 GB)",12950,Qualcomm Snapdragon 425 Processor,4.3,336 Reviews,Brand Warranty of 1 Year Available for Mobile,,,,,,
4000 mAh Li-ion Battery,48MP + 8MP + 5MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,6 GB RAM | 128 GB ROM,"Samsung Galaxy A50s (Prism Crush Black, 128 GB)",26900,Exynos 9611 Processor,4.3,915 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,,,,,,
4000 mAh Li-ion Battery,48MP + 8MP + 5MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,6 GB RAM | 128 GB ROM,"Samsung Galaxy A50s (Prism Crush Violet, 128 GB)",26900,Exynos 9611 Processor,4.3,915 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,,,,,,
4500 mAh Lithium Ion Battery,64MP + 5MP + 8MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A70s (Prism Crush White, 128 GB)",28000,Qualcomm SM6150 Processor,4.3,102 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
3060 mAh Battery,16MP + 5MP | 16MP Front Camera,14.73 cm (5.8 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 400 GB,"Nokia 6.1 Plus (Blue, 64 GB)",9499,Qualcomm Snapdragon 636 Octacore Processor,4.3,"26,274 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
3800 mAh Lithium-ion Battery,24MP + 5MP + 10MP + 8MP | 24MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A9 (Bubblegum Pink, 128 GB)",36000,Qualcomm Snapdragon 660 Processor,4.4,70 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
3000 mAh Battery,12MP Rear Camera | 8MP Front Camera,13.21 cm (5.2 inch) Full HD Display,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,"Honor 8 Lite (Black, 64 GB)",8990,Octa Core 2.1GHz Processor,4.3,958 Reviews,"15 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",,,,,,
3000 mAh Battery,8MP + 8MP | 5MP + 5MP Dual Front Camera,14.48 cm (5.7 inch) Display,2 GB RAM | 16 GB ROM | Expandable Upto 64 GB,"Micromax Canvas 1 2018 (Blue, 16 GB)",4380,12 Months Brand Warranty,3.7,6 Reviews,,,,,,,
2200 mAh Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Comio C1 4G (Space Black, 32 GB)",4090,15 months manufacturer warranty for device and 6 months for accessories; Service centers available only in North and West India,3.8,27 Reviews,,,,,,,
5000 mAh Battery,5MP Rear Camera,13.97 cm (5.5 inch) Display,1 GB RAM | 8 GB ROM,"Kenxinda P9 Volte (Iron Grey, 8 GB)",3699,Brand Warranty of 1 Year,3.6,3 Reviews,,,,,,,
2500 mAh Battery,8MP Rear Camera | 5MP Front Camera,13.97 cm (5.5 inch) HD Display,3 GB RAM | 16 GB ROM,"ZOPO Color - X5.5 (Royale Gold, 16 GB)",3980,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase.,3.6,12 Reviews,,,,,,,
3000 mAh Li Polymer Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 8 GB ROM | Expandable Upto 128 GB,"Redmi Go (Black, 8 GB)",4499,Qualcomm Snapdragon 425 Processor,4.3,"13,123 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
3050 mAh Li-Ion Battery,13MP Rear Camera | 2MP Front Camera,12.7 cm (5 inch) Full HD Display,2 GB RAM | 16 GB ROM,"MI3 (Metallic Grey, 16 GB)",13999,qualcomm Qualcomm Snapdragon 800 8274AB Quad Core 2.3GHz Processor,4.4,"5,142 Reviews",1 Year for Mobile & 6 Months for Accessories,,,,,,
4000 mAh Lithium-ion Battery,13MP + 2MP | 8MP Front Camera,15.75 cm (6.2 inch) HD+ Display,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Samsung Galaxy A10s (Blue, 32 GB)",8980,MediaTek MT6762 Processor,4.3,165 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
4100 mAh Li-Polymer Battery,13MP Rear Camera | 5MP Front Camera,13.97 cm (5.5 inch) Full HD Display,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Redmi Note 4 (Black, 32 GB)",7339,Qualcomm Snapdragon 625 64-bit Octa Core 2GHz Processor,4.4,"1,11,861 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
5020 mAh Battery,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,16.94 cm (6.67 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Redmi Note 9 Pro (Glacier White, 64 GB)",12999,Qualcomm® Snapdragon™ 720G Processor,4.2,107 Reviews,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,,,,,,
5020 mAh Battery,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,16.94 cm (6.67 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Redmi Note 9 Pro (Interstellar Black, 64 GB)",16995,Qualcomm® Snapdragon™ 720G Processor,4.2,107 Reviews,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,,,,,,
